review,clean_review,tokens
bought this when it was on sale and im so glad that i did. i put it on in the morning and night and i can see a difference with my fine lines. it definitely brightens my eyes up makes my eyes feel fresh,bought sale im glad . put morning night see difference fine lines . definitely brightens eyes makes eyes feel fresh,"['bought', 'sale', 'im', 'glad', '.', 'put', 'morning', 'night', 'see', 'difference', 'fine', 'lines', '.', 'definitely', 'brightens', 'eyes', 'makes', 'eyes', 'feel', 'fresh']"
i do like this moisturizer goes on nice and lightweight would recommend takes care of fine lines nice and creamy adds moisture,like moisturizer goes nice lightweight would recommend takes care fine lines nice creamy adds moisture,"['like', 'moisturizer', 'goes', 'nice', 'lightweight', 'would', 'recommend', 'takes', 'care', 'fine', 'lines', 'nice', 'creamy', 'adds', 'moisture']"
soothing effect good for sensitive skin. fast shipping great product.,soothing effect good sensitive skin . fast shipping great product .,"['soothing', 'effect', 'good', 'sensitive', 'skin', '.', 'fast', 'shipping', 'great', 'product', '.']"
this product is making a noticeable difference in the dark circles under my eyes. i noticed the improvement right away. i had an issue with my initial purchase and customer service fixed it immediately. you only need a tiny bit so although for my budget its a little pricey it will last a long time and its definitely less expensive than many well known brands. i love that its made from flowers. great product great customer service,product making noticeable difference dark circles eyes . noticed improvement right away . issue initial purchase customer service fixed immediately . need tiny bit although budget little pricey last long time definitely less expensive many well known brands . love made flowers . great product great customer service,"['product', 'making', 'noticeable', 'difference', 'dark', 'circles', 'eyes', '.', 'noticed', 'improvement', 'right', 'away', '.', 'issue', 'initial', 'purchase', 'customer', 'service', 'fixed', 'immediately', '.', 'need', 'tiny', 'bit', 'although', 'budget', 'little', 'pricey', 'last', 'long', 'time', 'definitely', 'less', 'expensive', 'many', 'well', 'known', 'brands', '.', 'love', 'made', 'flowers', '.', 'great', 'product', 'great', 'customer', 'service']"
i am 33 had a baby right before i turned 31 prior to that i had cystic type acne all my life that i never grew out of then got acne in places i never had it before when i was pregnant and lets face it growing a baby does stuff to your body some stuff you never come back from and i stayed pretty hormonally imbalanced for a long time. im very fair skinned and every pimple popped or unpopped left a lasting pink scar on my face requiring concealer months long after its official departure. a reminder of the pimple that had beenhad almost been that needed to be hidden as more approached. id used the classic proactiv with the best results for years and years and went right back to that with the same results of its not 100 but its better than everything else. and on top of it i have always had an incredibly oily face and scalp. my mother first suggested something with hyaluronic acid and that was becoming increasingly popular while i was pregnant and was not supposed to use it so i didnt give it another thought. but with my boy about to be turning 2 and my skin still so confused i figured id give it a shot. i read outstanding reviews of this stuff and figured id give it a shot. i got the serum and the hyaluronic acid moisturizer and got the regular face cream and eye cream in case my skin got dry. i just read a bunch of people talking about how the first week or two you use it it can cause dryness and some peeling so i figured i should have some of the basic stuff too. i dont know if its just that my skin was used to the harshness of benzoyl peroxide on the regular or that im so greasy but i didnt experience any of the dryness redness or irritation that a lot of people report the first couple weeks. and i really went balls to the wall with this and cut the proactiv out completely. scary prospect for me. but no joke just using the serum and the hyaluronic acid moisturizer every day within a few days my skin calmed down a massive amount. the moisturizer is a little on the heavy side although i used it pretty liberally and is a little heavy for use under makeup if youre heavy handed like me but id still put some on let it soak in awhile and just wipe my face down real quick with a cleansing cloth and it was all good. by the end of the first week id had no new pimples and noticed dramatic lightening in the marks from old pimples along with a generally more even skin tone and my face felt smoother softer calmer and looked it too. i have not turned back. the best part is that my skin is also not as greasy as it was before and i have finally found a moisturizer that doesnt make me break out worse. and my skin just soaks up that serum and that stuff is amazing. all these products are amazing,33 baby right turned 31 prior cystic type acne life never grew got acne places never pregnant lets face growing baby stuff body stuff never come back stayed pretty hormonally imbalanced long time . im fair skinned every pimple popped unpopped left lasting pink scar face requiring concealer months long official departure . reminder pimple beenhad almost needed hidden approached . id used classic proactiv best results years years went right back results not 100 better everything else . top always incredibly oily face scalp . mother first suggested something hyaluronic acid becoming increasingly popular pregnant not supposed use didnt give another thought . boy turning 2 skin still confused figured id give shot . read outstanding reviews stuff figured id give shot . got serum hyaluronic acid moisturizer got regular face cream eye cream case skin got dry . read bunch people talking first week two use cause dryness peeling figured basic stuff . dont know skin used harshness benzoyl peroxide regular im greasy didnt experience dryness redness irritation lot people report first couple weeks . really went balls wall cut proactiv completely . scary prospect . no joke using serum hyaluronic acid moisturizer every day within days skin calmed massive amount . moisturizer little heavy side although used pretty liberally little heavy use makeup youre heavy handed like id still put let soak awhile wipe face real quick cleansing cloth good . end first week id no new pimples noticed dramatic lightening marks old pimples along generally even skin tone face felt smoother softer calmer looked . not turned back . best part skin also not greasy finally found moisturizer doesnt make break worse . skin soaks serum stuff amazing . products amazing,"['33', 'baby', 'right', 'turned', '31', 'prior', 'cystic', 'type', 'acne', 'life', 'never', 'grew', 'got', 'acne', 'places', 'never', 'pregnant', 'lets', 'face', 'growing', 'baby', 'stuff', 'body', 'stuff', 'never', 'come', 'back', 'stayed', 'pretty', 'hormonally', 'imbalanced', 'long', 'time', '.', 'im', 'fair', 'skinned', 'every', 'pimple', 'popped', 'unpopped', 'left', 'lasting', 'pink', 'scar', 'face', 'requiring', 'concealer', 'months', 'long', 'official', 'departure', '.', 'reminder', 'pimple', 'beenhad', 'almost', 'needed', 'hidden', 'approached', '.', 'id', 'used', 'classic', 'proactiv', 'best', 'results', 'years', 'years', 'went', 'right', 'back', 'results', 'not', '100', 'better', 'everything', 'else', '.', 'top', 'always', 'incredibly', 'oily', 'face', 'scalp', '.', 'mother', 'first', 'suggested', 'something', 'hyaluronic', 'acid', 'becoming', 'increasingly', 'popular', 'pregnant', 'not', 'supposed', 'use', 'didnt', 'give', 'another', 'thought', '.', 'boy', 'turning', '2', 'skin', 'still', 'confused', 'figured', 'id', 'give', 'shot', '.', 'read', 'outstanding', 'reviews', 'stuff', 'figured', 'id', 'give', 'shot', '.', 'got', 'serum', 'hyaluronic', 'acid', 'moisturizer', 'got', 'regular', 'face', 'cream', 'eye', 'cream', 'case', 'skin', 'got', 'dry', '.', 'read', 'bunch', 'people', 'talking', 'first', 'week', 'two', 'use', 'cause', 'dryness', 'peeling', 'figured', 'basic', 'stuff', '.', 'dont', 'know', 'skin', 'used', 'harshness', 'benzoyl', 'peroxide', 'regular', 'im', 'greasy', 'didnt', 'experience', 'dryness', 'redness', 'irritation', 'lot', 'people', 'report', 'first', 'couple', 'weeks', '.', 'really', 'went', 'balls', 'wall', 'cut', 'proactiv', 'completely', '.', 'scary', 'prospect', '.', 'no', 'joke', 'using', 'serum', 'hyaluronic', 'acid', 'moisturizer', 'every', 'day', 'within', 'days', 'skin', 'calmed', 'massive', 'amount', '.', 'moisturizer', 'little', 'heavy', 'side', 'although', 'used', 'pretty', 'liberally', 'little', 'heavy', 'use', 'makeup', 'youre', 'heavy', 'handed', 'like', 'id', 'still', 'put', 'let', 'soak', 'awhile', 'wipe', 'face', 'real', 'quick', 'cleansing', 'cloth', 'good', '.', 'end', 'first', 'week', 'id', 'no', 'new', 'pimples', 'noticed', 'dramatic', 'lightening', 'marks', 'old', 'pimples', 'along', 'generally', 'even', 'skin', 'tone', 'face', 'felt', 'smoother', 'softer', 'calmer', 'looked', '.', 'not', 'turned', 'back', '.', 'best', 'part', 'skin', 'also', 'not', 'greasy', 'finally', 'found', 'moisturizer', 'doesnt', 'make', 'break', 'worse', '.', 'skin', 'soaks', 'serum', 'stuff', 'amazing', '.', 'products', 'amazing']"
i am using this around my eyes and i havent used it for long. it seems to provide basic moisturizing but nothing amazing. i dont have dark circles so i dont know if that is the big benefit from this cream. its fine for an inexpensive product. ,using around eyes havent used long . seems provide basic moisturizing nothing amazing . dont dark circles dont know big benefit cream . fine inexpensive product .,"['using', 'around', 'eyes', 'havent', 'used', 'long', '.', 'seems', 'provide', 'basic', 'moisturizing', 'nothing', 'amazing', '.', 'dont', 'dark', 'circles', 'dont', 'know', 'big', 'benefit', 'cream', '.', 'fine', 'inexpensive', 'product', '.']"
i am 77yrs old using this product has lifted baggy skin above my and and reduced the bags under my eyes been using 2 times daily for 4 weeks. definitely purchase again ,77yrs old using product lifted baggy skin reduced bags eyes using 2 times daily 4 weeks . definitely purchase,"['77yrs', 'old', 'using', 'product', 'lifted', 'baggy', 'skin', 'reduced', 'bags', 'eyes', 'using', '2', 'times', 'daily', '4', 'weeks', '.', 'definitely', 'purchase']"
the jar was in great condition but the retinol correxion line smoothing eye cream packet was already cut open happy with purchase but.,jar great condition retinol correxion line smoothing eye cream packet already cut open happy purchase .,"['jar', 'great', 'condition', 'retinol', 'correxion', 'line', 'smoothing', 'eye', 'cream', 'packet', 'already', 'cut', 'open', 'happy', 'purchase', '.']"
i have used this product for a little over a week. the corner of my left eye turned red.  not sure if this is from the product as i am around horses hay etc. as soon as my eye clears i will use it again to see if i get the same results. ,used product little week . corner left eye turned red . not sure product around horses hay etc . soon eye clears use see get results .,"['used', 'product', 'little', 'week', '.', 'corner', 'left', 'eye', 'turned', 'red', '.', 'not', 'sure', 'product', 'around', 'horses', 'hay', 'etc', '.', 'soon', 'eye', 'clears', 'use', 'see', 'get', 'results', '.']"
packaged well  easy to use.  so far i like it.will take longer to see results.  my eyes look a little brighter.  the jury is still out on further results   need to use longer. so far so good  creams feel good on the skin.,packaged well easy use . far like it.will take longer see results . eyes look little brighter . jury still results need use longer . far good creams feel good skin .,"['packaged', 'well', 'easy', 'use', '.', 'far', 'like', 'it.will', 'take', 'longer', 'see', 'results', '.', 'eyes', 'look', 'little', 'brighter', '.', 'jury', 'still', 'results', 'need', 'use', 'longer', '.', 'far', 'good', 'creams', 'feel', 'good', 'skin', '.']"
i love this product and have ordered multiple times. the gel serum does what it promises for the upper eyelid  hydra and my eyes look more awake. the cream is hydrating as well not sticky and concealer goes over smoothly. roc eye cream duo,love product ordered multiple times . gel serum promises upper eyelid hydra eyes look awake . cream hydrating well not sticky concealer goes smoothly . roc eye cream duo,"['love', 'product', 'ordered', 'multiple', 'times', '.', 'gel', 'serum', 'promises', 'upper', 'eyelid', 'hydra', 'eyes', 'look', 'awake', '.', 'cream', 'hydrating', 'well', 'not', 'sticky', 'concealer', 'goes', 'smoothly', '.', 'roc', 'eye', 'cream', 'duo']"
this eye cream is amazing its so smooth not greasy. great for sensitive skin and works great a little goes a long way and lasts all day good size for the price get it ,eye cream amazing smooth not greasy . great sensitive skin works great little goes long way lasts day good size price get,"['eye', 'cream', 'amazing', 'smooth', 'not', 'greasy', '.', 'great', 'sensitive', 'skin', 'works', 'great', 'little', 'goes', 'long', 'way', 'lasts', 'day', 'good', 'size', 'price', 'get']"
i like this eye cream and i have reordered several times. i dont notice much difference in longterm repair or improvement of my undereye skin but it has good moisturizing qualities. i wear it morning and night after i wash my face and apply my allover moisturizer.prosgoes on smoothly very light feelgood moisturizing for the thin skin under eyessmall bottle is easy for travelinga little goes a long wayconsi havent seen much longterm improvementcan ball up when applying makeup over it nice feel sometimes balls up under makeup,like eye cream reordered several times . dont notice much difference longterm repair improvement undereye skin good moisturizing qualities . wear morning night wash face apply allover moisturizer.prosgoes smoothly light feelgood moisturizing thin skin eyessmall bottle easy travelinga little goes long wayconsi havent seen much longterm improvementcan ball applying makeup nice feel sometimes balls makeup,"['like', 'eye', 'cream', 'reordered', 'several', 'times', '.', 'dont', 'notice', 'much', 'difference', 'longterm', 'repair', 'improvement', 'undereye', 'skin', 'good', 'moisturizing', 'qualities', '.', 'wear', 'morning', 'night', 'wash', 'face', 'apply', 'allover', 'moisturizer.prosgoes', 'smoothly', 'light', 'feelgood', 'moisturizing', 'thin', 'skin', 'eyessmall', 'bottle', 'easy', 'travelinga', 'little', 'goes', 'long', 'wayconsi', 'havent', 'seen', 'much', 'longterm', 'improvementcan', 'ball', 'applying', 'makeup', 'nice', 'feel', 'sometimes', 'balls', 'makeup']"
this eye cream is light and moisturizingalso works great for my aging sensitive skin ,eye cream light moisturizingalso works great aging sensitive skin,"['eye', 'cream', 'light', 'moisturizingalso', 'works', 'great', 'aging', 'sensitive', 'skin']"
goes on smoothly no issues there. but when i received the product both boxes were already open and one of the lids was off. ,goes smoothly no issues . received product boxes already open one lids .,"['goes', 'smoothly', 'no', 'issues', '.', 'received', 'product', 'boxes', 'already', 'open', 'one', 'lids', '.']"
this eye cream is okay. the texture is lightweight and it provides decent hydration but the effects on dark circles and fine lines are not very noticeable. good for basic care. ,eye cream okay . texture lightweight provides decent hydration effects dark circles fine lines not noticeable . good basic care .,"['eye', 'cream', 'okay', '.', 'texture', 'lightweight', 'provides', 'decent', 'hydration', 'effects', 'dark', 'circles', 'fine', 'lines', 'not', 'noticeable', '.', 'good', 'basic', 'care', '.']"
all products of cerave suit me. good product ,products cerave suit . good product,"['products', 'cerave', 'suit', '.', 'good', 'product']"
i decided to try eight saints wonderfill plumping eye cream to help with my under eye discoloration which is genetic and no products ive tried so far can change that. that said products can improve the look and feel of the undereye area. this product does just that with the right amount of moisture. it is not heavy or greasy it almost feels like a billowy gel lotion. the applicator is metal and imparts a cooling effect. the applicator is perfectly shaped to glide under the eye. product comes out easily and it gives a subtle highlight to the area to diminish the look of dark circles. i imagine the applicator helps with puffiness as well. i havent used it long enough to notice any changes to my undereye skin but it works well when im using it. decent price point as well. nice texture moisture and subtle highlight for under eyes,decided try eight saints wonderfill plumping eye cream help eye discoloration genetic no products ive tried far change . said products improve look feel undereye area . product right amount moisture . not heavy greasy almost feels like billowy gel lotion . applicator metal imparts cooling effect . applicator perfectly shaped glide eye . product comes easily gives subtle highlight area diminish look dark circles . imagine applicator helps puffiness well . havent used long enough notice changes undereye skin works well im using . decent price point well . nice texture moisture subtle highlight eyes,"['decided', 'try', 'eight', 'saints', 'wonderfill', 'plumping', 'eye', 'cream', 'help', 'eye', 'discoloration', 'genetic', 'no', 'products', 'ive', 'tried', 'far', 'change', '.', 'said', 'products', 'improve', 'look', 'feel', 'undereye', 'area', '.', 'product', 'right', 'amount', 'moisture', '.', 'not', 'heavy', 'greasy', 'almost', 'feels', 'like', 'billowy', 'gel', 'lotion', '.', 'applicator', 'metal', 'imparts', 'cooling', 'effect', '.', 'applicator', 'perfectly', 'shaped', 'glide', 'eye', '.', 'product', 'comes', 'easily', 'gives', 'subtle', 'highlight', 'area', 'diminish', 'look', 'dark', 'circles', '.', 'imagine', 'applicator', 'helps', 'puffiness', 'well', '.', 'havent', 'used', 'long', 'enough', 'notice', 'changes', 'undereye', 'skin', 'works', 'well', 'im', 'using', '.', 'decent', 'price', 'point', 'well', '.', 'nice', 'texture', 'moisture', 'subtle', 'highlight', 'eyes']"
i am very pleased with this plumping eye cream. i like the natural ingredients and can feel confident using all the products in eight saints skin care line.i am a huge fan of the applicator tip that is metal and helps the cream smooth on like butter. the cream itself is lightweight non greasy and has a very faint natural smell. it absorbs quickly which i like so i dont have to wait very long to apply moisturizer or oil on top.to test the effectiveness i applied this on one eye and maintained my normal routine with a brightening under eye cream on the other side for a week.  it took about the whole week for me to notice a difference but i can definitely tell my eye is less puffy and just looks more fresh on the side using this plumping cream. i think this is an easy switch and will become a staple in my skincare routine. ,pleased plumping eye cream . like natural ingredients feel confident using products eight saints skin care line.i huge fan applicator tip metal helps cream smooth like butter . cream lightweight non greasy faint natural smell . absorbs quickly like dont wait long apply moisturizer oil top.to test effectiveness applied one eye maintained normal routine brightening eye cream side week . took whole week notice difference definitely tell eye less puffy looks fresh side using plumping cream . think easy switch become staple skincare routine .,"['pleased', 'plumping', 'eye', 'cream', '.', 'like', 'natural', 'ingredients', 'feel', 'confident', 'using', 'products', 'eight', 'saints', 'skin', 'care', 'line.i', 'huge', 'fan', 'applicator', 'tip', 'metal', 'helps', 'cream', 'smooth', 'like', 'butter', '.', 'cream', 'lightweight', 'non', 'greasy', 'faint', 'natural', 'smell', '.', 'absorbs', 'quickly', 'like', 'dont', 'wait', 'long', 'apply', 'moisturizer', 'oil', 'top.to', 'test', 'effectiveness', 'applied', 'one', 'eye', 'maintained', 'normal', 'routine', 'brightening', 'eye', 'cream', 'side', 'week', '.', 'took', 'whole', 'week', 'notice', 'difference', 'definitely', 'tell', 'eye', 'less', 'puffy', 'looks', 'fresh', 'side', 'using', 'plumping', 'cream', '.', 'think', 'easy', 'switch', 'become', 'staple', 'skincare', 'routine', '.']"
love this eye creamit has the quality ingredients needed for good results.  niacinamide increases the hydration of skin and i noticed a big difference in the moisture under my eyes.  it definitely helped with those tiny wrinkles by plumping my skin with moisture.it goes on smooth not greasy easily skins into the skin.  no fragrance or irritation.  i would recommend this one ,love eye creamit quality ingredients needed good results . niacinamide increases hydration skin noticed big difference moisture eyes . definitely helped tiny wrinkles plumping skin moisture.it goes smooth not greasy easily skins skin . no fragrance irritation . would recommend one,"['love', 'eye', 'creamit', 'quality', 'ingredients', 'needed', 'good', 'results', '.', 'niacinamide', 'increases', 'hydration', 'skin', 'noticed', 'big', 'difference', 'moisture', 'eyes', '.', 'definitely', 'helped', 'tiny', 'wrinkles', 'plumping', 'skin', 'moisture.it', 'goes', 'smooth', 'not', 'greasy', 'easily', 'skins', 'skin', '.', 'no', 'fragrance', 'irritation', '.', 'would', 'recommend', 'one']"
