review,clean_review,tokens
this is probably the best all around soap i have found for head to toe including hair. ,probably best around soap found head toe including hair .,"['probably', 'best', 'around', 'soap', 'found', 'head', 'toe', 'including', 'hair', '.']"
so this body wash is expensive. but really it smells so good so it is worth it. ,body wash expensive . really smells good worth .,"['body', 'wash', 'expensive', '.', 'really', 'smells', 'good', 'worth', '.']"
for skincare i like to go with premium options and after trying a bunch of brands this is my favorite body wash on the market. the scent is nice and fresh while not too overwhelming. a great premium option for mens body wash,skincare like go premium options trying bunch brands favorite body wash market . scent nice fresh not overwhelming . great premium option mens body wash,"['skincare', 'like', 'go', 'premium', 'options', 'trying', 'bunch', 'brands', 'favorite', 'body', 'wash', 'market', '.', 'scent', 'nice', 'fresh', 'not', 'overwhelming', '.', 'great', 'premium', 'option', 'mens', 'body', 'wash']"
my issue is not with the product. my problem is with the packaging. when the driver delivered the boxes i could see something leaking. when i opened the box i could smell and see the body wash all over my other items. i am very disappointed in the poor attention to detail and poor quality control used in packing this item. great product.  poor packaging of the product,issue not product . problem packaging . driver delivered boxes could see something leaking . opened box could smell see body wash items . disappointed poor attention detail poor quality control used packing item . great product . poor packaging product,"['issue', 'not', 'product', '.', 'problem', 'packaging', '.', 'driver', 'delivered', 'boxes', 'could', 'see', 'something', 'leaking', '.', 'opened', 'box', 'could', 'smell', 'see', 'body', 'wash', 'items', '.', 'disappointed', 'poor', 'attention', 'detail', 'poor', 'quality', 'control', 'used', 'packing', 'item', '.', 'great', 'product', '.', 'poor', 'packaging', 'product']"
i dont like the idea of all in one products but i took this on a trip and used it as an allinone after receiving it in a gift basket. i noticed my hair was surprisingly nice. i eventually just started using it as dedicated shampoobeardwash and use another product for my body. i only use a tiny dab daily and my hair looks full soft healthy shines and is very manageable. i dont even use conditioners or styling products anymore and i never have dandruff. over the years i have tried every type of shampoo and hair product under the sun and none have given me these results. i love this stuff. i use it as shampoo and my hair is amazing,dont like idea one products took trip used allinone receiving gift basket . noticed hair surprisingly nice . eventually started using dedicated shampoobeardwash use another product body . use tiny dab daily hair looks full soft healthy shines manageable . dont even use conditioners styling products anymore never dandruff . years tried every type shampoo hair product sun none given results . love stuff . use shampoo hair amazing,"['dont', 'like', 'idea', 'one', 'products', 'took', 'trip', 'used', 'allinone', 'receiving', 'gift', 'basket', '.', 'noticed', 'hair', 'surprisingly', 'nice', '.', 'eventually', 'started', 'using', 'dedicated', 'shampoobeardwash', 'use', 'another', 'product', 'body', '.', 'use', 'tiny', 'dab', 'daily', 'hair', 'looks', 'full', 'soft', 'healthy', 'shines', 'manageable', '.', 'dont', 'even', 'use', 'conditioners', 'styling', 'products', 'anymore', 'never', 'dandruff', '.', 'years', 'tried', 'every', 'type', 'shampoo', 'hair', 'product', 'sun', 'none', 'given', 'results', '.', 'love', 'stuff', '.', 'use', 'shampoo', 'hair', 'amazing']"
been using this for 9 years ,using 9 years,"['using', '9', 'years']"
thought id switch up to this product from a longtime trusted brand and glad i did. great lather great value and a great long lasting but not overbearing scent. win  win ,thought id switch product longtime trusted brand glad . great lather great value great long lasting not overbearing scent . win win,"['thought', 'id', 'switch', 'product', 'longtime', 'trusted', 'brand', 'glad', '.', 'great', 'lather', 'great', 'value', 'great', 'long', 'lasting', 'not', 'overbearing', 'scent', '.', 'win', 'win']"
i usually buy these at my store locally but the value and convenience is just too good to pass up. ive been using old spice body wash for years love this scent cleans well and leaves my skin soft and moisterized. best value perfect scent,usually buy store locally value convenience good pass . ive using old spice body wash years love scent cleans well leaves skin soft moisterized . best value perfect scent,"['usually', 'buy', 'store', 'locally', 'value', 'convenience', 'good', 'pass', '.', 'ive', 'using', 'old', 'spice', 'body', 'wash', 'years', 'love', 'scent', 'cleans', 'well', 'leaves', 'skin', 'soft', 'moisterized', '.', 'best', 'value', 'perfect', 'scent']"
i like this body wash. smells good makes your skin feel soft. the 2 pack is good for the money also. i will order this again. it is worth it,like body wash. smells good makes skin feel soft . 2 pack good money also . order . worth,"['like', 'body', 'wash.', 'smells', 'good', 'makes', 'skin', 'feel', 'soft', '.', '2', 'pack', 'good', 'money', 'also', '.', 'order', '.', 'worth']"
very good body shower good smell good filling ,good body shower good smell good filling,"['good', 'body', 'shower', 'good', 'smell', 'good', 'filling']"
doesnt have to heavy of a smell and easy to use containers out ship these so you dont run out and get a better price. ,doesnt heavy smell easy use containers ship dont run get better price .,"['doesnt', 'heavy', 'smell', 'easy', 'use', 'containers', 'ship', 'dont', 'run', 'get', 'better', 'price', '.']"
i have gone through 3 jumbo bottles of this body wash in the original scent and finally took a chance on the sandalwood as we were approaching the fallwinter season. the scent is more appropriate for the colder weather but its not overly richvery clean and warm. the formula is the same as the original scenta body wash that lathers great and leaves the skin soft and invigorated. one pump on my boie body scrubber is all it takes for the whole body. these jumbo bottles are an excellent value and so much easier to use than having to open a bottle and pour the liquid out. ill be a lifelong customer the only body wash i repurchase over and over,gone 3 jumbo bottles body wash original scent finally took chance sandalwood approaching fallwinter season . scent appropriate colder weather not overly richvery clean warm . formula original scenta body wash lathers great leaves skin soft invigorated . one pump boie body scrubber takes whole body . jumbo bottles excellent value much easier use open bottle pour liquid . ill lifelong customer body wash repurchase,"['gone', '3', 'jumbo', 'bottles', 'body', 'wash', 'original', 'scent', 'finally', 'took', 'chance', 'sandalwood', 'approaching', 'fallwinter', 'season', '.', 'scent', 'appropriate', 'colder', 'weather', 'not', 'overly', 'richvery', 'clean', 'warm', '.', 'formula', 'original', 'scenta', 'body', 'wash', 'lathers', 'great', 'leaves', 'skin', 'soft', 'invigorated', '.', 'one', 'pump', 'boie', 'body', 'scrubber', 'takes', 'whole', 'body', '.', 'jumbo', 'bottles', 'excellent', 'value', 'much', 'easier', 'use', 'open', 'bottle', 'pour', 'liquid', '.', 'ill', 'lifelong', 'customer', 'body', 'wash', 'repurchase']"
this body wash is pretty incredible. smells amazing and fresh and scent actually lasts while not being too overpowering. the wash only requires a quarter size this lathers really well and is enough to wash the whole body. overall pretty moisturizing and definitely a fan. will buy again once i decide my favorite scent. ,body wash pretty incredible . smells amazing fresh scent actually lasts not overpowering . wash requires quarter size lathers really well enough wash whole body . overall pretty moisturizing definitely fan . buy decide favorite scent .,"['body', 'wash', 'pretty', 'incredible', '.', 'smells', 'amazing', 'fresh', 'scent', 'actually', 'lasts', 'not', 'overpowering', '.', 'wash', 'requires', 'quarter', 'size', 'lathers', 'really', 'well', 'enough', 'wash', 'whole', 'body', '.', 'overall', 'pretty', 'moisturizing', 'definitely', 'fan', '.', 'buy', 'decide', 'favorite', 'scent', '.']"
i love this body wash. ,love body wash .,"['love', 'body', 'wash', '.']"
in looking for a good mens body was this kept popping up. i was a little leery because it seemed expensive for a small bottle. heres the thing the bottle says quarter size and lather. i found this hard to believe but its true unlike cheap body washes you dont need to use this in large quantities.i purchased the two pack which included both scents. theyre both different but i like them both equally. ill switch it up based on how i feel or where im going. the smell is strong but not overpowering. most importantly my wife often compliments me on the smell.this body wash is on the expensive side but it smells good and leaves my skin feeling fresh. keep in mind that you will use less of this than a cheaper option. ill continue to buy it and would recommend giving it a try. expensive but worth it,looking good mens body kept popping . little leery seemed expensive small bottle . heres thing bottle says quarter size lather . found hard believe true unlike cheap body washes dont need use large quantities.i purchased two pack included scents . theyre different like equally . ill switch based feel im going . smell strong not overpowering . importantly wife often compliments smell.this body wash expensive side smells good leaves skin feeling fresh . keep mind use less cheaper option . ill continue buy would recommend giving try . expensive worth,"['looking', 'good', 'mens', 'body', 'kept', 'popping', '.', 'little', 'leery', 'seemed', 'expensive', 'small', 'bottle', '.', 'heres', 'thing', 'bottle', 'says', 'quarter', 'size', 'lather', '.', 'found', 'hard', 'believe', 'true', 'unlike', 'cheap', 'body', 'washes', 'dont', 'need', 'use', 'large', 'quantities.i', 'purchased', 'two', 'pack', 'included', 'scents', '.', 'theyre', 'different', 'like', 'equally', '.', 'ill', 'switch', 'based', 'feel', 'im', 'going', '.', 'smell', 'strong', 'not', 'overpowering', '.', 'importantly', 'wife', 'often', 'compliments', 'smell.this', 'body', 'wash', 'expensive', 'side', 'smells', 'good', 'leaves', 'skin', 'feeling', 'fresh', '.', 'keep', 'mind', 'use', 'less', 'cheaper', 'option', '.', 'ill', 'continue', 'buy', 'would', 'recommend', 'giving', 'try', '.', 'expensive', 'worth']"
this is the second huron product ive purchased. the first was their shampoo. i love that stuff. its not my favorite scent but its not repulsive either.unfortunately i cant say the same for their body wash. i like the consistency of it and how much it suds considering its free from all the harmful crap. but i really dislike the scent. this is of course subjective. so i wouldnt necessary want to dissuade anyone from buying it. if youre more concerned about the consistency and value for money in my opinion it hits these marks wonderfully. its good with a caveat.,second huron product ive purchased . first shampoo . love stuff . not favorite scent not repulsive either.unfortunately cant say body wash. like consistency much suds considering free harmful crap . really dislike scent . course subjective . wouldnt necessary want dissuade anyone buying . youre concerned consistency value money opinion hits marks wonderfully . good caveat .,"['second', 'huron', 'product', 'ive', 'purchased', '.', 'first', 'shampoo', '.', 'love', 'stuff', '.', 'not', 'favorite', 'scent', 'not', 'repulsive', 'either.unfortunately', 'cant', 'say', 'body', 'wash.', 'like', 'consistency', 'much', 'suds', 'considering', 'free', 'harmful', 'crap', '.', 'really', 'dislike', 'scent', '.', 'course', 'subjective', '.', 'wouldnt', 'necessary', 'want', 'dissuade', 'anyone', 'buying', '.', 'youre', 'concerned', 'consistency', 'value', 'money', 'opinion', 'hits', 'marks', 'wonderfully', '.', 'good', 'caveat', '.']"
basically the headline  although slightly pricey ive never used a body wash that makes me feel as clean and refreshed as huron. a little goes a surprisingly long way with this and i dont see myself going back to any other type of wash smells great cleans well,basically headline although slightly pricey ive never used body wash makes feel clean refreshed huron . little goes surprisingly long way dont see going back type wash smells great cleans well,"['basically', 'headline', 'although', 'slightly', 'pricey', 'ive', 'never', 'used', 'body', 'wash', 'makes', 'feel', 'clean', 'refreshed', 'huron', '.', 'little', 'goes', 'surprisingly', 'long', 'way', 'dont', 'see', 'going', 'back', 'type', 'wash', 'smells', 'great', 'cleans', 'well']"
i love the original scent in ivory.  it is gentle enough for my overwashed hands and it is sturdy enough to clean my body in the shower.  this product is also more costeffective when used as a hand soap too.  ever since the pandemic i began washing my hands more frequently.  i therefore needed to find a product that wasnt too drying for my hands like many antibacterial soaps are.  this one works well for cleaning without overly drying your skin.  when used with lotion this works perfectly as a hand soap.  for sensitive skin this also works well.  id highly recommend. works great for body and hand soaps,love original scent ivory . gentle enough overwashed hands sturdy enough clean body shower . product also costeffective used hand soap . ever since pandemic began washing hands frequently . therefore needed find product wasnt drying hands like many antibacterial soaps . one works well cleaning without overly drying skin . used lotion works perfectly hand soap . sensitive skin also works well . id highly recommend . works great body hand soaps,"['love', 'original', 'scent', 'ivory', '.', 'gentle', 'enough', 'overwashed', 'hands', 'sturdy', 'enough', 'clean', 'body', 'shower', '.', 'product', 'also', 'costeffective', 'used', 'hand', 'soap', '.', 'ever', 'since', 'pandemic', 'began', 'washing', 'hands', 'frequently', '.', 'therefore', 'needed', 'find', 'product', 'wasnt', 'drying', 'hands', 'like', 'many', 'antibacterial', 'soaps', '.', 'one', 'works', 'well', 'cleaning', 'without', 'overly', 'drying', 'skin', '.', 'used', 'lotion', 'works', 'perfectly', 'hand', 'soap', '.', 'sensitive', 'skin', 'also', 'works', 'well', '.', 'id', 'highly', 'recommend', '.', 'works', 'great', 'body', 'hand', 'soaps']"
lathers well so it goes a long way. should last a long time. very very light scent. washes off clean. feels nice and lathers well.,lathers well goes long way . last long time . light scent . washes clean . feels nice lathers well .,"['lathers', 'well', 'goes', 'long', 'way', '.', 'last', 'long', 'time', '.', 'light', 'scent', '.', 'washes', 'clean', '.', 'feels', 'nice', 'lathers', 'well', '.']"
the ivory body wash offers a wellrounded cleansing experience thats suitable for everyday use. the mild formulation is kind to the skin making it a good option for those with sensitive skin or anyone looking to avoid harsh cleansers.the scent is decent striking a nice balance. its noticeable enough to be enjoyable during use but not overpowering or lingering excessively after rinsing.one of the standout features is its lathering ability. a little goes a long way with this product. only 12 pumps are typically needed per wash which means the bottle should last for a good number of uses. gentle effective and pleasant,ivory body wash offers wellrounded cleansing experience thats suitable everyday use . mild formulation kind skin making good option sensitive skin anyone looking avoid harsh cleansers.the scent decent striking nice balance . noticeable enough enjoyable use not overpowering lingering excessively rinsing.one standout features lathering ability . little goes long way product . 12 pumps typically needed per wash means bottle last good number uses . gentle effective pleasant,"['ivory', 'body', 'wash', 'offers', 'wellrounded', 'cleansing', 'experience', 'thats', 'suitable', 'everyday', 'use', '.', 'mild', 'formulation', 'kind', 'skin', 'making', 'good', 'option', 'sensitive', 'skin', 'anyone', 'looking', 'avoid', 'harsh', 'cleansers.the', 'scent', 'decent', 'striking', 'nice', 'balance', '.', 'noticeable', 'enough', 'enjoyable', 'use', 'not', 'overpowering', 'lingering', 'excessively', 'rinsing.one', 'standout', 'features', 'lathering', 'ability', '.', 'little', 'goes', 'long', 'way', 'product', '.', '12', 'pumps', 'typically', 'needed', 'per', 'wash', 'means', 'bottle', 'last', 'good', 'number', 'uses', '.', 'gentle', 'effective', 'pleasant']"
i really like this one. not too strong and is super soft not drying. the coconut smells better though feels good on skin,really like one . not strong super soft not drying . coconut smells better though feels good skin,"['really', 'like', 'one', '.', 'not', 'strong', 'super', 'soft', 'not', 'drying', '.', 'coconut', 'smells', 'better', 'though', 'feels', 'good', 'skin']"
what a great deal. pure ivory soap with fewer chemicals and ingredients. lathers beautifully with a neutral clean scent at a great price.back to the basics. pure no nonsense cleansing,great deal . pure ivory soap fewer chemicals ingredients . lathers beautifully neutral clean scent great price.back basics . pure no nonsense cleansing,"['great', 'deal', '.', 'pure', 'ivory', 'soap', 'fewer', 'chemicals', 'ingredients', '.', 'lathers', 'beautifully', 'neutral', 'clean', 'scent', 'great', 'price.back', 'basics', '.', 'pure', 'no', 'nonsense', 'cleansing']"
this is a great value. the bottle is huge. cleans great and the scent is light. this will last forever. againgreat value ,great value . bottle huge . cleans great scent light . last forever . againgreat value,"['great', 'value', '.', 'bottle', 'huge', '.', 'cleans', 'great', 'scent', 'light', '.', 'last', 'forever', '.', 'againgreat', 'value']"
25 is alot for a body wash. but a little bit with this goes a long way its thick and cooling. it cleans well suds up quickly with a wash cloth. it leaves your skin smooth clean feeling and smelling of mint. the scent is strong and long lasting. like i said a little bit goes a long way. for 25 its certainly worth the price. ,25 alot body wash. little bit goes long way thick cooling . cleans well suds quickly wash cloth . leaves skin smooth clean feeling smelling mint . scent strong long lasting . like said little bit goes long way . 25 certainly worth price .,"['25', 'alot', 'body', 'wash.', 'little', 'bit', 'goes', 'long', 'way', 'thick', 'cooling', '.', 'cleans', 'well', 'suds', 'quickly', 'wash', 'cloth', '.', 'leaves', 'skin', 'smooth', 'clean', 'feeling', 'smelling', 'mint', '.', 'scent', 'strong', 'long', 'lasting', '.', 'like', 'said', 'little', 'bit', 'goes', 'long', 'way', '.', '25', 'certainly', 'worth', 'price', '.']"
i like this body wash so much. to start the scent is incredible. its minty but not overpowering and it is invigorating just like the label proclaims.another thing is that it is really good for my skin. it doesnt foam like detergent based washes and it uses plant and herb extracts and oils that soften and nourish my skin. ,like body wash much . start scent incredible . minty not overpowering invigorating like label proclaims.another thing really good skin . doesnt foam like detergent based washes uses plant herb extracts oils soften nourish skin .,"['like', 'body', 'wash', 'much', '.', 'start', 'scent', 'incredible', '.', 'minty', 'not', 'overpowering', 'invigorating', 'like', 'label', 'proclaims.another', 'thing', 'really', 'good', 'skin', '.', 'doesnt', 'foam', 'like', 'detergent', 'based', 'washes', 'uses', 'plant', 'herb', 'extracts', 'oils', 'soften', 'nourish', 'skin', '.']"
